external_org_id,open_critical_vulnerability_count,average_critical_patch_age_days,security_incident_count_24m,penetration_test_high_finding_count,third_party_cyber_rating
VEN-03644,0,23.573206061996373,0,0,694.5035875084282
VEN-03645,0,48.54133017214075,0,0,764.214250801982
VEN-03646,1,23.48537802052128,0,0,734.5548164105081
VEN-03647,0,86.84867463939321,0,0,617.3352136797937
VEN-03648,2,42.69908183942936,0,0,703.9177471515776
VEN-03649,1,21.7078580548394,0,0,741.2041948026335
VEN-03650,1,32.76393638235692,1,0,672.5653796410115
VEN-03651,1,30.69387957418625,1,0,780.0972854896905
VEN-03652,0,38.45161680295755,0,2,772.6739663479552
VEN-03653,2,19.87553621153677,0,0,615.8021962739922
VEN-03654,4,55.918260775628056,1,0,784.1206609003985
VEN-03655,0,28.738907764249205,0,0,882.3850364469729
VEN-03656,0,19.120826978695668,0,0,807.2342003106068
VEN-03657,1,48.00025898743446,1,0,706.5947545291737
VEN-03658,2,31.613476251324343,0,0,695.3158788814027
VEN-03659,0,17.753489507775246,1,1,762.7327373088891
VEN-03660,1,19.40633860411524,0,0,846.3233351620783
VEN-03661,1,19.52072172300179,0,0,798.0826824572612
VEN-03662,0,62.582182091989736,1,0,844.559638854589
VEN-03663,0,37.74314851986975,2,1,798.4440314420808
VEN-03664,1,41.23133981977144,0,0,742.4241522464205
VEN-03665,2,47.16789163359018,1,1,696.3408259176184
VEN-03666,0,56.613609197936526,0,1,950.0
VEN-03667,0,44.72852249540811,0,0,717.3784501609811
VEN-03668,1,37.86651796957326,0,1,690.4420880606793
VEN-03669,3,44.85520138131703,0,0,906.8280610084583
VEN-03670,2,50.46410654257097,0,0,807.9745992348599
VEN-03671,1,1.5646853470669122,0,0,673.0533075448268
VEN-03672,0,8.493430461568362,0,1,780.3263008770678
VEN-03673,2,48.32657720847772,1,1,812.4907157209607
VEN-03674,1,57.5346717939436,0,0,924.3586881251872
VEN-03675,1,57.82063753463832,0,0,790.042225246067
VEN-03676,0,60.214588094142016,0,1,662.161214597056
VEN-03677,0,53.6304350310822,0,2,693.7528211715576
VEN-03678,2,29.67191327159008,1,2,717.4587720318358
VEN-03679,1,52.40469831149553,0,0,832.6419059495444
VEN-03680,1,49.61368681109701,0,1,830.849210564794
VEN-03681,2,39.534263397648,0,0,684.4049613878129
VEN-03682,1,23.67659806133868,1,0,724.1840180099497
VEN-03683,0,37.11301040731654,1,0,695.0844012591218
VEN-03684,0,19.676638207783625,1,1,631.9720209492451
VEN-03685,1,30.652583953275933,1,4,708.2192778684459
VEN-03686,0,19.079697119602518,1,0,759.9528732733687
VEN-03687,1,21.338353765800168,0,0,760.7721565178102
VEN-03688,1,57.18402118199305,1,1,748.4872628226818
VEN-03689,1,21.044516642033454,0,1,773.0398383429666
VEN-03690,1,33.8732559452457,0,0,752.5756114528517
VEN-03691,1,43.59850138995197,0,0,736.3372197865294
VEN-03692,1,29.850373085721746,0,0,777.6959153260627
VEN-03693,3,24.948827154539256,0,2,679.1017389685505
VEN-03694,0,78.06161671314105,1,1,718.2332270052088
VEN-03695,0,27.901231868874497,0,0,772.6015442995018
VEN-03696,0,14.7017289340306,0,2,703.8387804170811
VEN-03697,0,40.23716368762241,0,0,810.1554353188197
VEN-03698,3,21.991547098353777,0,0,670.2631000513701
VEN-03699,1,33.62116096902629,1,0,656.4587507642926
VEN-03700,2,9.798451197586076,1,0,687.2416492224821
VEN-03701,2,35.68929581406153,0,1,784.9995500299864
VEN-03702,0,25.86505289735928,0,0,749.7846721608292
VEN-03703,1,29.77389835862425,1,0,645.8272174114397
VEN-03704,0,69.84810241901552,0,3,793.252566935117
VEN-03705,1,36.323751747607545,1,1,781.2523160675926
VEN-03706,2,15.844781289399307,0,0,681.6763711794474
VEN-03707,1,39.57141131982845,0,0,680.4770516971812
VEN-03708,1,34.481347537656426,1,0,622.2997437122099
VEN-03709,1,28.899823895493,0,1,650.6862908236578
VEN-03710,0,29.83496748752502,0,1,863.5941101530832
VEN-03711,0,33.7023070047377,0,1,705.679967240128
VEN-03712,0,26.203360896229285,0,0,646.9543244110736
VEN-03713,0,53.14797553021129,0,2,768.7779670485775
VEN-03714,0,46.74499442773609,0,0,773.6442715551696
VEN-03715,1,88.57825639633371,1,1,712.9810554659758
VEN-03716,3,67.43942715838772,2,1,762.8505378484964
VEN-03717,0,33.83603783716834,1,1,740.0367694185472
VEN-03718,1,63.85023700744807,0,1,842.5881070800993
VEN-03719,1,48.21145836434299,0,0,677.8383602147966
VEN-03720,2,15.584952117193362,0,0,749.4664798693403
VEN-03721,1,32.98922647355389,0,0,823.2445863681332
VEN-03722,1,22.84162280636775,0,1,694.4421869913476
VEN-03723,2,46.56124542984611,0,2,681.2340077144006
VEN-03724,3,74.65894006953427,1,0,892.8405247739505
VEN-03725,2,10.622121182902276,1,0,932.5423078986604
VEN-03726,0,26.16361804368288,1,2,657.1412726036706
VEN-03727,0,18.2627358874362,1,0,803.7132079229326
VEN-03728,2,31.500206374743765,0,1,902.8970282962748
VEN-03729,1,37.96915135784871,1,1,764.1771019225143
VEN-03730,2,15.035136752759378,0,0,646.2146451978289
VEN-03731,1,47.23382438761482,0,0,804.845672360028
VEN-03732,0,70.59064086698584,1,0,755.4440425785658
VEN-03733,2,56.68240257140512,0,1,844.5582096441642
VEN-03734,3,26.913809220244055,1,0,823.1341639854827
VEN-03735,1,11.94246715168492,0,0,765.3551855493047
VEN-03736,1,52.94241546649127,1,0,744.5836045647706
VEN-03737,1,14.960838781842211,1,0,810.8380686611926
VEN-03738,0,40.10181697093466,1,1,789.5409654976664
VEN-03739,0,37.31137202636333,0,1,859.4968302499881
VEN-03740,2,52.876765354993765,0,0,700.9780993189531
VEN-03741,2,12.394568196674255,0,0,638.1746145903904
VEN-03742,1,13.237401224276804,0,0,900.5291703371098
VEN-03743,0,57.36769787848809,0,1,876.8192780767516
VEN-03744,1,38.24836180519937,0,0,900.7616117068512
VEN-03745,0,26.188011807604823,1,1,846.8896121709373
VEN-03746,3,21.937629679049422,0,1,642.571487498716
VEN-03747,1,42.971851757010086,0,1,764.2582763140834
VEN-03748,0,16.447535293647533,0,1,589.556853424048
VEN-03749,2,26.142766176161224,1,1,843.7613203483579
VEN-03750,1,22.69379042549683,0,2,739.3039914605192
VEN-03751,0,34.67707038496292,0,0,773.3530343324909
VEN-03752,0,65.03007587611589,1,0,526.3975691460178
VEN-03753,0,45.68106295811265,1,1,857.7898061990468
VEN-03754,2,21.909571308408758,0,0,847.0865964216812
VEN-03755,2,31.25091358433199,2,1,719.1340207542293
VEN-03756,3,45.20843942787272,0,1,843.0723384102631
VEN-03757,0,41.6468965582925,1,0,805.2732735577848
VEN-03758,2,39.381608748954605,0,0,846.3780757370234
VEN-03759,0,20.28951038663954,0,1,829.3347946917454
VEN-03760,1,86.50949239931086,0,1,767.3989508683136
VEN-03761,1,127.11031622245126,0,2,875.5601297340211
VEN-03762,1,56.11048812064684,1,1,586.7304533641604
VEN-03763,0,10.332504252317094,0,0,943.9728339433328
VEN-03764,2,27.38189114799749,0,0,743.5618582077592
VEN-03765,3,6.79976451164537,0,0,690.3147116262857
VEN-03766,0,29.305861689209543,2,0,881.9274314379212
VEN-03767,0,24.352104994823904,0,0,690.5066222113746
VEN-03768,2,35.955304471203696,0,1,701.394362872375
VEN-03769,1,103.24077217034116,0,4,831.5403113263402
VEN-03770,0,61.478647277309925,0,0,653.0935487963545
VEN-03771,1,67.7631197742915,0,0,602.1250198276715
VEN-03772,0,56.589352231050455,0,0,701.664375203866
VEN-03773,2,50.09240409603439,0,0,710.0282813202709
VEN-03774,1,28.958405807852163,0,1,708.9558710018648
VEN-03775,1,38.61077113822088,0,0,699.5171630758958
VEN-03776,0,13.30261665795624,0,1,718.0564169447023
VEN-03777,1,17.82597704165623,0,1,902.4268362567356
VEN-03778,1,37.70161621268916,1,1,613.3192028489573
VEN-03779,0,59.65511185469263,1,0,582.6937459025751
VEN-03780,1,27.648171952135403,0,1,774.0356283080424
VEN-03781,1,25.810851555912905,0,0,827.0058863532771
VEN-03782,1,38.42993873191773,0,1,581.6264900957633
VEN-03783,1,20.287323533804628,0,0,642.5795516310039
VEN-03784,1,56.762690021662046,0,1,679.315031732561
VEN-03785,0,12.584935853016416,0,1,633.0245377021546
VEN-03786,1,44.984099923430286,0,0,696.9283639727413
VEN-03787,1,14.426483178458042,0,0,840.8020384220273
VEN-03788,4,46.1815265643821,0,0,544.6841161145396
VEN-03789,1,48.74514644692452,2,1,657.2253704211666
VEN-03790,0,27.991990829262303,0,1,719.0088893243202
VEN-03791,1,71.8725672349051,1,0,754.4998370726815
VEN-03792,2,43.881897308526526,0,0,623.9509294683018
VEN-03793,3,10.03781621268785,1,1,787.8233117813932
VEN-03794,2,41.88751296633029,1,1,794.6180899806645
VEN-03795,4,13.710244345705462,0,0,766.8693524445965
VEN-03796,1,24.353396949529746,0,0,652.4755363183776
VEN-03797,1,23.105224817294967,0,1,880.153934137612
VEN-03798,0,43.35814022835111,0,0,748.8004030334118
VEN-03799,3,19.871806771958767,0,1,681.1369934600166
VEN-03800,2,28.18317153798724,0,1,874.451661646735
VEN-03801,2,21.583228023922324,2,0,901.8758554898196
VEN-03802,3,11.237514167184418,0,1,764.5256782543763
VEN-03803,0,17.787403931356366,0,2,831.4969677267682
VEN-03804,1,12.673152584022535,1,0,744.4864946197717
VEN-03805,1,16.546443565145072,0,1,836.6893286315036
VEN-03806,1,31.55964921848412,1,0,789.3823599313804
VEN-03807,3,19.409625805152714,1,0,712.7325682680946
VEN-03808,3,15.499629570055296,0,0,526.9722497577654
VEN-03809,2,44.28048828748203,1,1,861.4464079289071
VEN-03810,0,40.79940745375145,0,0,609.32024696379
VEN-03811,1,18.77902907647155,1,2,881.1879550601659
VEN-03812,3,14.226578692840368,0,0,777.0490552443576
VEN-03813,0,52.21409999726997,0,1,847.5296258315037
VEN-03814,2,13.895588865631536,0,0,772.6391140143218
VEN-03815,1,33.89545443973838,0,1,901.7765963216298
VEN-03816,1,18.743722616160568,0,1,923.4876549553636
VEN-03817,1,18.25254370251933,0,0,787.3056077895823
VEN-03818,1,51.98087381351975,0,1,703.0934231854462
VEN-03819,0,14.069471346170266,0,1,684.245718322006
VEN-03820,1,14.966673352202749,0,1,649.8723483607035
VEN-03821,2,24.249041244274363,0,1,621.3703373697012
VEN-03822,0,25.415383089248124,1,1,710.8354127223239
VEN-03823,1,55.57081554453312,1,1,552.1321240384154
VEN-03824,1,22.72356966727549,0,1,769.2959601355178
VEN-03825,3,57.85599991380188,0,1,780.5365465318596
VEN-03826,4,30.704352930039374,1,0,736.9935243147902
VEN-03827,1,33.49394862403218,1,0,723.8201690260577
VEN-03828,0,13.22565408380833,2,0,696.8896690968057
VEN-03829,1,13.825880217485253,0,2,755.2924100165313
VEN-03830,3,13.58341259407978,0,1,791.9859061328857
VEN-03831,0,15.40611290545783,0,1,724.3016249569957
VEN-03832,2,21.28770974369083,0,1,871.6064145168184
VEN-03833,0,50.67665178057265,0,2,822.6502422348653
VEN-03834,1,35.570486493999994,0,0,769.9725414014188
VEN-03835,2,29.69389219581872,2,1,762.132655775262
VEN-03836,1,14.590021367077007,0,0,795.3766963390916
VEN-03837,0,58.01457660759954,0,1,719.3211559581603
VEN-03838,0,18.23432432983429,0,0,668.0002331347846
VEN-03839,0,117.88245923386025,0,3,668.2640074456802
VEN-03840,0,25.63898515713957,0,0,756.2282712969799
VEN-03841,1,56.369048199002734,0,2,746.8421046656224
VEN-03842,2,14.491125355041644,0,0,867.0685941023057
VEN-03843,1,17.930385884583885,0,0,712.2231051897816
VEN-03844,2,28.12633407033392,0,2,633.0991784144329
VEN-03845,5,27.25907453900753,0,0,824.9111991388074
VEN-03846,0,46.22818637773504,0,1,805.0413466957408
VEN-03847,2,33.99075957299154,0,1,735.3611836612083
VEN-03848,0,21.222938218023124,0,2,731.1201677606266
VEN-03849,2,32.06740514315536,0,3,704.8468915608073
VEN-03850,0,35.72351059142159,0,0,729.6717547395164
VEN-03851,1,18.25891368947603,0,0,745.237465234473
VEN-03852,2,33.46122967380129,1,0,775.500490422056
VEN-03853,3,46.46398145296219,2,1,656.8523625242331
VEN-03854,0,20.66891269596081,0,0,791.1744020051003
VEN-03855,2,79.98744428816468,1,1,823.727813839389
VEN-03856,0,17.253736572041262,2,0,791.5003869368086
VEN-03857,4,43.94188208165727,0,0,731.0412220575099
VEN-03858,3,76.25604831415222,0,1,887.8571686969385
VEN-03859,1,40.83274532064864,0,0,834.7195843948937
VEN-03860,0,40.25945887749522,2,0,593.3839199204117
VEN-03861,0,57.47432887302399,0,0,925.563019339811
VEN-03862,1,22.67143647833953,0,0,650.3505352514925
VEN-03863,1,18.19505409046448,0,1,897.1987329271777
VEN-03864,0,5.497074774341689,1,0,769.5496376270902
VEN-03865,1,10.27845851770595,0,0,658.7328124467244
VEN-03866,0,26.65867720658048,0,0,730.0192881762821
VEN-03867,0,3.1292797232831884,0,0,897.3615240430313
VEN-03868,2,40.17694230781692,0,0,450.66124961678383
VEN-03869,0,122.9347937936598,0,1,725.2744337468612
VEN-03870,0,57.60090314924534,0,0,711.3078932386156
VEN-03871,0,17.009711527369745,0,0,748.9428940699473
VEN-03872,4,18.60442019403381,0,1,861.8630180314861
VEN-03873,1,33.966102678732426,0,0,764.8244485074883
VEN-03874,0,29.596244242662383,1,0,710.8926291129368
VEN-03875,3,24.943441947807617,0,0,790.5725021845769
VEN-03876,1,13.281917326935789,0,1,697.8750950433177
VEN-03877,0,47.74113420586544,0,1,627.4114097476383
VEN-03878,0,27.952208252591188,1,2,841.4623718755686
VEN-03879,1,45.357853286354455,1,0,853.5193816313049
VEN-03880,0,28.75468815407641,0,0,637.7119561804577
VEN-03881,0,57.15615756710101,0,1,710.6927700475329
VEN-03882,0,17.65818285751303,1,1,687.0174198695772
VEN-03883,1,37.98494215048317,1,0,868.5706043294667
VEN-03884,1,35.56883086718069,0,2,919.3790362298456
VEN-03885,2,37.75931698194916,0,0,616.5865551864706
VEN-03886,0,26.88689779833873,0,2,669.0511760030599
VEN-03887,1,26.520690265874094,0,1,895.1094456093467
VEN-03888,0,31.60438734072381,1,0,799.8531506744373
VEN-03889,1,11.860085204337407,1,0,843.4206749831447
VEN-03890,2,24.67402685974992,0,1,761.5086667110046
VEN-03891,1,27.211510307939765,0,0,639.2340121916677
VEN-03892,2,58.80481079214689,0,0,723.2358901170082
VEN-03893,3,19.696089655545094,0,0,600.074005811786
VEN-03894,3,28.96620669006484,0,1,816.4591262444535
VEN-03895,1,25.171646381548587,0,0,792.6360467539652
VEN-03896,1,15.490179928665867,1,0,789.4570688739486
VEN-03897,2,34.85897686825246,1,0,908.709871203366
VEN-03898,1,15.920636869312364,1,0,690.052122663647
VEN-03899,3,44.83580844100677,0,0,768.6869733528409
VEN-03900,1,47.342843485260936,1,1,622.5106462916908
VEN-03901,2,15.053131386824568,0,1,683.0016539470762
VEN-03902,1,28.815135304786203,0,2,771.0541629947461
VEN-03903,2,46.24714555690906,0,1,832.8610796558742
VEN-03904,0,64.86276717350033,1,0,666.0040869859932
VEN-03905,0,33.67682301207996,0,0,516.7232009730396
VEN-03906,3,20.567935291288897,0,0,557.5511215906133
VEN-03907,2,48.68542704862146,1,1,864.3131738909666
VEN-03908,0,17.927968458668776,0,1,738.6212453723933
VEN-03909,2,42.39304324268589,1,1,777.6935128202446
VEN-03910,0,95.7553911627814,0,1,632.156492377791
VEN-03911,1,45.23839002176002,1,0,820.200247437347
VEN-03912,2,33.35837483070702,0,1,891.1967473074856
VEN-03913,1,62.29192013357199,0,1,773.3768204481887
VEN-03914,0,7.555568753149714,0,3,820.5947714164604
VEN-03915,1,56.168578014044165,0,0,683.8382675286879
VEN-03916,1,99.85819007368052,0,0,784.330266046187
VEN-03917,0,20.417536327351783,0,2,811.2262500841655
VEN-03918,2,44.8553094038926,0,0,769.4339357045455
VEN-03919,0,5.066192896643076,0,0,950.0
VEN-03920,1,21.61767363612221,0,0,658.0197208275017
VEN-03921,1,12.842854223328075,0,1,511.3910828581801
VEN-03922,0,42.462745669732485,0,0,837.3324945179662
VEN-03923,0,16.3660590631006,0,2,830.0170291989995
VEN-03924,1,32.898574294778,0,0,749.5940300004738
VEN-03925,1,25.783170006349973,1,0,725.968465629803
VEN-03926,1,45.187154843413545,0,2,950.0
VEN-03927,0,46.751609377924645,1,0,826.7841225487125
VEN-03928,1,6.042878742888883,0,0,706.9108312347338
VEN-03929,0,24.338066121832508,2,1,735.8083946707611
VEN-03930,1,24.615590606148256,0,0,935.080257963684
VEN-03931,1,31.22068082028237,0,0,656.5521897264573
VEN-03932,0,7.630000402898826,1,0,677.0823804432969
VEN-03933,2,18.386162164218508,0,1,845.5065311661846
VEN-03934,1,5.766415713678375,0,0,723.4223046790598
VEN-03935,0,75.48149584261186,1,2,923.8839259072304
VEN-03936,0,27.51513932614493,0,2,776.3357853761246
VEN-03937,1,27.2719917165886,1,0,755.597787702933
VEN-03938,0,39.801235168757984,0,3,781.1117186786914
VEN-03939,1,59.23899921041179,0,0,655.8910135866101
VEN-03940,1,38.9606092127814,1,0,806.6140233876114
VEN-03941,2,13.493955728655417,0,0,740.1789420133542
VEN-03942,0,15.193548247491226,0,1,550.3800509701995
VEN-03943,1,28.84472705083378,1,0,710.1433731501085
VEN-03944,1,28.78536286605652,0,0,786.1936207103752
VEN-03945,2,28.280948817569616,1,0,719.4108925090952
VEN-03946,0,38.16679397864072,0,3,842.732491855945
VEN-03947,1,19.7446900542876,0,0,787.7964269016361
VEN-03948,2,72.13476976990863,0,0,821.8121079155073
VEN-03949,1,25.867536406112716,1,0,787.9258569673597
VEN-03950,0,25.12594093884485,0,0,755.029540209987
VEN-03951,3,65.08735150609215,0,1,719.4251139109391
VEN-03952,0,18.833930864124834,0,1,647.5714823151837
VEN-03953,3,31.936505318337627,1,2,774.8885914742059
VEN-03954,0,54.98817234185526,0,1,718.3297032472981
VEN-03955,2,27.986653574840005,0,2,804.7693505214598
VEN-03956,1,21.437028518856163,1,2,714.6064632178552
VEN-03957,0,51.58032211563788,0,1,821.812236613104
VEN-03958,0,115.05994342901906,1,0,751.8160373843202
VEN-03959,2,133.28567033238446,0,1,747.1988860739636
VEN-03960,0,17.364230091507384,0,0,590.1503544292719
VEN-03961,0,16.742968967863398,1,1,704.1688634685678
VEN-03962,0,43.5955846259782,0,0,597.0433275821617
VEN-03963,1,18.88351056567179,0,1,608.9780523846038
VEN-03964,2,31.98015947487207,0,0,735.7617916641501
VEN-03965,1,45.95778546907889,0,0,770.8153965714226
VEN-03966,1,22.749400007372856,0,1,894.4545568988158
VEN-03967,1,19.27807070928419,1,0,632.2200747108722
VEN-03968,1,28.067193463008213,0,0,507.491139345078
VEN-03969,2,43.71635985660268,0,1,734.6962378036532
VEN-03970,2,35.14940086076033,2,0,754.1430381951857
VEN-03971,0,29.37630266166127,1,1,687.5215328525476
VEN-03972,1,44.55034511952709,0,0,868.2280893210441
VEN-03973,2,41.81275691744084,0,0,785.2378718182292
VEN-03974,1,32.92142191162581,2,2,661.2038215179037
VEN-03975,1,34.51190148244927,0,0,794.0957965182106
VEN-03976,2,35.17244898163699,0,1,649.4415206807402
VEN-03977,1,28.299351514362712,0,0,907.0313706005018
VEN-03978,1,26.158831105209707,0,0,901.8958353919368
VEN-03979,2,45.41774919880537,1,0,741.1875704972771
VEN-03980,0,51.68040065934361,0,0,735.4240168192864
VEN-03981,2,28.73477857409067,0,2,774.6411163775808
VEN-03982,2,26.422701991772197,0,0,875.8502097720292
VEN-03983,0,35.756171415034025,2,1,742.9089676820221
VEN-03984,0,12.262941385976394,0,1,749.279891248204
VEN-03985,3,35.518456128219526,0,0,919.0690308705948
VEN-03986,1,24.38574745129774,0,0,673.3449511471043
VEN-03987,1,35.5410667595498,0,0,792.4970481577407
VEN-03988,2,33.14401749722951,0,0,808.5072695258569
VEN-03989,3,35.49268309727657,1,0,880.7310680601829
VEN-03990,0,34.00461530418636,1,1,923.4845428053584
VEN-03991,0,25.73179799576306,0,1,730.9156119829407
VEN-03992,2,23.836460432962188,0,1,679.6017614352286
VEN-03993,1,15.363608383192751,1,2,890.9272048073742
VEN-03994,1,49.35356261991512,0,2,748.9005997381541
VEN-03995,2,16.076240061323034,0,1,692.0728821005428
VEN-03996,0,17.37758509862465,0,2,765.1895673054717
VEN-03997,1,52.89162112003367,0,0,710.669363804964
VEN-03998,4,5.4703136510986745,1,0,560.6488824989643
VEN-03999,1,76.22603323390713,1,2,820.9102901586824
VEN-04000,1,37.43950145817043,0,0,873.638899183269
VEN-04001,1,52.35482057384705,0,0,762.1766023417127
VEN-04002,1,47.42604392212861,1,0,712.2879189386597
VEN-04003,1,27.01003625836259,0,1,775.5845694333532
VEN-04004,2,26.71960948193339,2,1,872.8028555719504
VEN-04005,0,34.85804933950916,0,0,776.6826304716651
VEN-04006,0,12.540600638091384,0,0,784.8132736176402
VEN-04007,3,27.360161311743408,1,2,791.8105505029488
VEN-04008,0,32.81496594169172,0,0,949.9458599904866
VEN-04009,1,18.480604153519348,1,1,763.9501927865649
VEN-04010,1,13.411149065491871,0,0,574.5914835154585
VEN-04011,1,46.63879700755429,0,0,663.9537705444458
VEN-04012,1,63.99617096605739,0,2,845.1015764399332
VEN-04013,0,11.226871312017266,0,0,827.2967190546572
VEN-04014,2,65.78721990876825,0,0,795.6652781599345
VEN-04015,2,15.047363969751334,0,1,629.4371442273703
VEN-04016,2,32.466745523271136,0,0,657.1561230224371
VEN-04017,1,29.05384387280326,0,0,785.8109122141749
VEN-04018,2,31.016263228729684,0,0,617.3834277232319
VEN-04019,0,42.75113435156935,0,1,797.4725913731227
VEN-04020,2,42.04129321787868,0,0,622.574996579762
VEN-04021,2,16.89626171563447,0,0,875.2117271086565
VEN-04022,3,10.703828448820987,0,1,806.8774186917574
VEN-04023,2,54.59404492707609,0,0,896.6122771081859
VEN-04024,0,12.068387147871457,0,0,668.8395445706957
VEN-04025,0,6.1050932372974165,0,1,910.708675021182
VEN-04026,1,25.152202544355685,0,1,879.5796333625253
VEN-04027,0,33.99347907086616,2,0,760.4304105619165
VEN-04028,5,20.899037185096496,1,1,676.3190425505849
VEN-04029,1,20.034354541281573,1,0,837.6261260062936
VEN-04030,0,41.447301703343,0,0,771.1230423783958
VEN-04031,2,42.978491016287,1,0,794.8508396436549
VEN-04032,0,9.95021057806993,0,1,901.0514832609524
VEN-04033,0,4.898307148922631,0,0,922.6435681637142
VEN-04034,2,11.024420777785403,0,1,702.2644860810133
VEN-04035,0,50.424170094540735,0,0,789.6991380704022
VEN-04036,1,27.36348015229504,0,1,842.8181428011349
VEN-04037,2,73.08958477527025,0,0,950.0
VEN-04038,0,80.33816127423113,0,0,809.4231758631967
VEN-04039,1,26.933604153311794,0,0,792.3150889290005
VEN-04040,1,27.70859759251627,0,0,615.0280824270826
VEN-04041,2,13.99233508234284,2,0,728.0026474723327
VEN-04042,0,17.31437613199925,0,1,763.033907406663
VEN-04043,1,48.371059512172025,1,0,827.7869279003221
VEN-04044,0,33.75925408246597,0,0,840.25149195734
VEN-04045,2,59.12288665085655,0,0,582.2749195155328
VEN-04046,1,53.94368044859778,0,1,726.5617123547456
VEN-04047,0,53.00572643947951,0,1,784.4721388377775
VEN-04048,2,76.58086192248446,1,1,824.3825161710695
VEN-04049,3,18.639404810280244,0,3,819.1875573882461
VEN-04050,1,9.18707370146512,0,1,749.3572014467778
VEN-04051,1,27.8034308627251,0,1,760.3188865362998
VEN-04052,1,25.09567069816461,0,0,766.8886434928921
VEN-04053,0,32.4050652620278,1,0,626.5283887107961
VEN-04054,0,16.508487071261886,0,1,607.7041588689057
VEN-04055,3,60.62358831901372,0,0,770.0072678044224
VEN-04056,0,17.51611951692278,0,1,804.9222313880927
VEN-04057,1,53.1132385588475,0,0,707.8165679575791
VEN-04058,2,31.63315862907076,0,0,790.3313661578306
VEN-04059,3,26.706088688299857,1,0,809.1834350105486
VEN-04060,0,34.81947838735515,0,0,706.766628391531
VEN-04061,1,64.30211821249628,0,1,835.751595936985
VEN-04062,0,44.19710967467164,0,4,632.4518692574015
VEN-04063,3,11.37793323258173,0,2,925.157805621748
VEN-04064,0,38.3508364928648,0,0,620.3036768349062
VEN-04065,0,19.41774047720619,1,1,718.1411716223869
VEN-04066,0,64.67203562685872,0,1,608.5896730994293
VEN-04067,1,66.46049169762514,0,0,945.0098070285062
VEN-04068,1,30.58427469148886,0,0,781.6174281751559
VEN-04069,1,38.38413303669783,1,0,803.882016038681
VEN-04070,0,30.82516906078654,0,0,540.6130265613489
VEN-04071,1,45.07609674359296,0,1,611.0785179095785
VEN-04072,1,38.8881185007364,0,1,749.0398221818429
VEN-04073,2,11.920223990304532,0,0,656.2194766470009
VEN-04074,1,29.37677770788457,0,1,796.7405493213411
VEN-04075,0,71.09902620893833,1,0,672.5020605381898
VEN-04076,0,8.475607686161718,0,0,901.991553081682
VEN-04077,1,32.39166105318992,0,1,750.8843043164104
VEN-04078,0,21.595173271882828,0,0,620.6644263137277
VEN-04079,1,49.47556720585806,0,1,554.7808363025504
VEN-04080,0,2.198008021038935,0,1,800.2836671828186
VEN-04081,0,4.8172952116139065,0,0,810.9669606728703
VEN-04082,1,44.001668471552776,0,1,744.0167021190257
VEN-04083,1,49.02581689067031,0,0,755.3287903262452
VEN-04084,1,20.374815505198928,0,1,734.6894018143494
VEN-04085,1,22.242740492236518,2,1,833.2099479548531
VEN-04086,1,35.981327821303026,0,0,757.2071894710018
VEN-04087,0,60.253963886327554,1,0,818.8063873263977
VEN-04088,1,29.273566648499266,1,0,900.1704831770305
VEN-04089,1,18.84299057471362,0,1,835.7029245310858
VEN-04090,1,8.254871173004629,0,0,746.8783726844489
VEN-04091,1,22.81576185743365,0,0,689.6841726737316
VEN-04092,0,37.4275852154588,0,1,874.8896268654802
VEN-04093,1,45.40151950512076,0,0,727.8963307466545
VEN-04094,2,6.801137099002897,0,1,728.5201618594587
VEN-04095,1,33.86188934553837,0,0,743.5239368311096
VEN-04096,0,35.74826087690449,0,0,707.5087542514768
VEN-04097,0,7.426101388339098,0,0,850.4628176985855
VEN-04098,2,24.664506022590405,1,1,721.9773028311686
VEN-04099,0,8.415317619570663,0,1,588.7119429770834
VEN-04100,0,39.87868932961637,1,0,720.8860051471491
VEN-04101,0,25.738950717247945,1,2,757.4806052010133
VEN-04102,1,33.01738118027998,0,1,802.7860883859074
VEN-04103,1,36.385574889696144,1,0,834.7855418975673
VEN-04104,0,31.2472726697757,0,0,779.7174014564388
VEN-04105,1,62.7946367431438,1,0,780.9360983009864
VEN-04106,0,21.06002068132472,0,2,668.6043672311707
VEN-04107,2,16.609858784110664,0,1,733.5603157449845
VEN-04108,0,19.633993638807407,0,0,905.6581303041638
VEN-04109,1,37.52275800553541,0,0,875.2346159954338
VEN-04110,1,5.860909218912815,0,1,586.5994696054383
VEN-04111,3,17.963816303468512,0,0,603.6243023831364
VEN-04112,0,14.401366630147791,0,0,657.621623236489
VEN-04113,2,67.66368701154711,0,1,805.5634971554991
VEN-04114,0,10.716074427946218,0,0,708.4189583140226
VEN-04115,0,14.408506733247574,0,0,705.3949183431039
VEN-04116,1,21.226393772904174,1,2,869.1410325294628
VEN-04117,1,69.77313484104913,0,1,847.7070509603788
VEN-04118,1,19.045466848923517,1,1,930.7616921951457
VEN-04119,3,6.543396409717079,0,1,762.570810672612
VEN-04120,0,23.906159867838884,0,3,859.4671149224304
VEN-04121,1,34.2625467059638,0,2,699.0738113756518
VEN-04122,1,43.39670500401781,1,0,709.1724410588782
VEN-04123,1,41.79441594591059,0,1,742.8258122719816
VEN-04124,0,8.062209172450189,0,1,950.0
VEN-04125,4,48.83119834650738,1,1,741.2342144170832
