supplier_id,country_risk_band,supplier_industry,business_criticality,inherent_tprm_rating,outsourcing_category,vendor_age_years,years_with_company
VEN-04425,Low,Cloud,Low,Medium,Outsourcing,9.522590151588869,3.081019478253152
VEN-04426,Low,Facilities,Medium,High,Non-outsourcing,10.196648658761726,1.164526913818792
VEN-04427,Low,Cloud,Medium,High,Non-outsourcing,15.000584445737488,7.33043915003959
VEN-04428,Low,Facilities,High,Low,Non-outsourcing,9.335069677818716,4.913704003763319
VEN-04429,Low,Facilities,High,Low,Outsourcing,6.000896884720017,6.000896884720017
VEN-04430,Low,Telecommunications,High,Low,Outsourcing,20.966013642582443,4.332088486211591
VEN-04431,Low,Cloud,High,High,Non-outsourcing,7.904649661656253,6.412400594469528
VEN-04432,High,Technology,Medium,Low,Outsourcing,9.047895282832869,2.4673073821609144
VEN-04433,Medium,Cloud,Low,Medium,Outsourcing,4.8848570945888365,3.786734234507171
VEN-04434,Low,Telecommunications,Medium,Medium,Non-outsourcing,13.030792841417943,2.3871000691761783
VEN-04435,Low,Cloud,High,Medium,Non-outsourcing,7.7541767643408,3.847841883500956
VEN-04436,Low,Telecommunications,Medium,Medium,Outsourcing,5.866036291014632,1.7361395434643845
VEN-04437,Medium,Cloud,High,High,Non-outsourcing,17.924763909328988,7.788090501269941
VEN-04438,Low,Payments,Critical,Medium,Non-outsourcing,25.569857410089277,11.437425057504557
VEN-04439,Low,Payments,Medium,High,Non-outsourcing,8.407502921677086,1.8216301339145955
VEN-04440,Low,Payments,High,Low,Outsourcing,15.94052585436088,4.953083359005139
VEN-04441,Low,Payments,Medium,High,Outsourcing,13.540011191528968,4.333205009810703
VEN-04442,Low,Payments,Medium,Medium,Outsourcing,12.293191508152727,11.72294986956386
VEN-04443,Medium,Professional Services,Low,Low,Non-outsourcing,5.713411243055293,5.175868906978068
VEN-04444,High,Payments,Low,High,Outsourcing,12.902501614537382,9.7195448380245
VEN-04445,Low,Technology,Low,High,Non-outsourcing,16.277706195269026,7.471682829836415
VEN-04446,Low,Facilities,Medium,High,Outsourcing,29.12524085296979,5.913479881496873
VEN-04447,Low,Telecommunications,Low,High,Material outsourcing,3.2970565805895644,3.2970565805895644
VEN-04448,Low,Technology,Medium,Medium,Outsourcing,15.836438091060938,5.931764010457451
VEN-04449,Low,Facilities,Medium,Low,Non-outsourcing,12.28262010018722,2.354057457347758
VEN-04450,Low,Facilities,Medium,Low,Outsourcing,10.249713053451837,3.768418347356679
VEN-04451,Medium,Telecommunications,High,High,Non-outsourcing,21.064228143857637,1.0348370260950106
VEN-04452,High,Technology,Medium,High,Non-outsourcing,8.316369889390012,8.316369889390012
VEN-04453,Medium,Telecommunications,Low,High,Material outsourcing,25.30029072354052,5.466105638740764
VEN-04454,Medium,Technology,Critical,High,Non-outsourcing,3.044219108559248,3.044219108559248
VEN-04455,Low,Payments,High,Medium,Non-outsourcing,9.450679069709924,5.311905368359341
VEN-04456,Low,Payments,High,Low,Outsourcing,18.0914034644495,5.585880517178206
VEN-04457,Low,Cloud,High,Low,Outsourcing,12.62162100039659,7.194974034382348
VEN-04458,Low,Payments,Low,Medium,Outsourcing,7.748535323183461,4.696414976712834
VEN-04459,Low,Telecommunications,High,High,Non-outsourcing,8.577382025090763,4.305662132962016
VEN-04460,Medium,Cloud,Low,Low,Outsourcing,14.527472206807891,3.913669972586888
VEN-04461,Low,Cloud,Medium,High,Non-outsourcing,7.194116449048609,2.4808791693918817
VEN-04462,Low,Payments,Low,Medium,Material outsourcing,22.66508892662601,3.9278647458802047
VEN-04463,Low,Technology,High,Medium,Non-outsourcing,10.979424183074634,9.153236228381886
VEN-04464,High,Payments,Low,High,Non-outsourcing,10.427147024855069,3.6831998247551785
VEN-04465,Low,Telecommunications,Low,Medium,Outsourcing,13.68459927172028,13.68459927172028
VEN-04466,Low,Payments,Low,Medium,Non-outsourcing,4.906649099411186,1.1338195716861497
VEN-04467,Low,Facilities,High,Medium,Outsourcing,12.653882785831929,9.4002394142788
VEN-04468,Medium,Professional Services,Medium,Medium,Non-outsourcing,31.353008519544588,4.188952977243501
VEN-04469,High,Telecommunications,Medium,Low,Non-outsourcing,10.811089013490504,6.668323094440537
VEN-04470,Low,Facilities,Medium,Medium,Non-outsourcing,12.423626686839697,2.6139404791229106
VEN-04471,High,Facilities,High,High,Non-outsourcing,16.84072218393705,1.372168804744133
VEN-04472,Low,Telecommunications,Low,High,Non-outsourcing,22.372555184035203,8.286307812526797
VEN-04473,Low,Cloud,Critical,High,Non-outsourcing,12.58151303281068,10.52472562332852
VEN-04474,Low,Professional Services,Medium,Low,Non-outsourcing,10.151801362563605,5.018702292126154
VEN-04475,Low,Facilities,Low,High,Outsourcing,17.775291211465955,3.684420569086504
VEN-04476,Medium,Facilities,Low,Low,Outsourcing,7.146954130700916,4.768082156910659
VEN-04477,Low,Telecommunications,Low,Low,Non-outsourcing,22.078811366741785,4.761168599984012
VEN-04478,Low,Professional Services,Medium,Medium,Non-outsourcing,19.00468871279569,4.134175290284838
VEN-04479,Medium,Professional Services,Low,High,Non-outsourcing,17.511867047461475,5.382253887531808
VEN-04480,High,Cloud,High,High,Non-outsourcing,13.993860212896925,6.898577485541804
VEN-04481,Low,Cloud,Medium,High,Outsourcing,15.691696484267942,6.527572770875683
VEN-04482,Low,Facilities,Low,Low,Non-outsourcing,15.683535994368569,3.1983479092841325
VEN-04483,Medium,Technology,Medium,Low,Material outsourcing,13.265251242123997,4.192938066171064
VEN-04484,Low,Payments,Low,Low,Outsourcing,8.353201026802592,2.249427186714212
VEN-04485,Medium,Professional Services,Low,Medium,Non-outsourcing,15.927227808970704,6.406838572790863
VEN-04486,Low,Telecommunications,Medium,Medium,Non-outsourcing,5.627732144056316,2.770962878331134
VEN-04487,Medium,Telecommunications,Low,Low,Non-outsourcing,6.294681573534465,0.6576231447027314
VEN-04488,Low,Telecommunications,Low,Medium,Non-outsourcing,22.678895886740527,3.4382684281425564
VEN-04489,Low,Technology,Critical,Medium,Outsourcing,6.210678730004118,6.210678730004118
VEN-04490,Low,Professional Services,High,Medium,Non-outsourcing,20.117412826922006,6.844094445975237
VEN-04491,Low,Telecommunications,Critical,Medium,Non-outsourcing,6.079695125687265,6.079695125687265
VEN-04492,Medium,Cloud,Low,Medium,Non-outsourcing,10.5100850336143,10.5100850336143
VEN-04493,High,Technology,High,Medium,Outsourcing,11.089511329784166,4.889197773702943
VEN-04494,Low,Cloud,Medium,Medium,Non-outsourcing,4.669448770339487,4.314720229512869
VEN-04495,Low,Technology,Low,Low,Material outsourcing,14.975535319646204,5.312904055210731
VEN-04496,Low,Payments,High,Low,Non-outsourcing,5.159743863640026,3.776203987664218
VEN-04497,Low,Cloud,Low,High,Non-outsourcing,5.35916891912417,2.0615184808995166
VEN-04498,Low,Telecommunications,Medium,High,Outsourcing,5.027675888243797,1.936167557026034
VEN-04499,Medium,Cloud,High,Low,Outsourcing,3.005403059102909,3.005403059102909
VEN-04500,Medium,Facilities,Medium,Medium,Non-outsourcing,17.334067883039875,11.10517229321792
VEN-04501,Low,Facilities,Medium,Medium,Outsourcing,8.543476860261368,3.600443655528088
VEN-04502,Low,Facilities,Medium,Low,Non-outsourcing,9.71561910313974,7.588102408833427
VEN-04503,Low,Facilities,Low,Low,Non-outsourcing,10.435444593846498,9.898347480149935
VEN-04504,Low,Facilities,Critical,High,Non-outsourcing,8.769509538298136,7.522495071244978
VEN-04505,Low,Payments,Low,Medium,Outsourcing,5.925294314486912,5.925294314486912
VEN-04506,Low,Cloud,Low,Low,Outsourcing,8.249818535433082,2.0634124867063512
VEN-04507,Low,Professional Services,Low,High,Outsourcing,10.39821321976174,4.106770933154594
VEN-04508,Low,Facilities,Critical,Medium,Material outsourcing,5.715305630595324,1.5049502539491213
VEN-04509,Medium,Telecommunications,High,Medium,Outsourcing,8.426388965698132,3.15779683043286
VEN-04510,Low,Facilities,Medium,Medium,Material outsourcing,18.59064314116038,1.9114834116122017
VEN-04511,Low,Facilities,Critical,Low,Non-outsourcing,8.215514849503538,6.643628388801689
VEN-04512,Low,Technology,Low,Low,Outsourcing,13.767997396640542,1.907644625598927
VEN-04513,Medium,Payments,High,High,Outsourcing,0.9098021851018548,0.9098021851018548
VEN-04514,Low,Professional Services,Low,Medium,Non-outsourcing,14.783805212605133,4.682877455599601
VEN-04515,Low,Professional Services,Medium,High,Non-outsourcing,3.9535287064860096,1.0717192626501253
VEN-04516,Low,Cloud,Low,Low,Outsourcing,14.96507563541122,14.96507563541122
VEN-04517,Low,Cloud,Critical,High,Non-outsourcing,17.41265963488003,4.046578127522011
VEN-04518,Low,Telecommunications,Critical,Medium,Non-outsourcing,14.050708453772618,9.753069012645655
VEN-04519,Medium,Professional Services,Medium,Medium,Outsourcing,9.173982010202014,2.018367507811998
VEN-04520,Low,Technology,Low,Medium,Outsourcing,4.983957513727075,4.983957513727075
VEN-04521,Low,Telecommunications,Medium,Medium,Non-outsourcing,14.402000120259082,6.802986750364452
VEN-04522,Low,Cloud,Medium,Low,Non-outsourcing,8.47654424086838,2.364862776193021
VEN-04523,Medium,Professional Services,Medium,Low,Material outsourcing,9.90572975516238,7.845408977820813
VEN-04524,Medium,Telecommunications,Low,High,Material outsourcing,7.008887678310376,3.0961597623468515
VEN-04525,Medium,Cloud,High,Low,Outsourcing,10.461365210150628,3.584706992107668
VEN-04526,Low,Facilities,Medium,Low,Non-outsourcing,10.142663373184623,2.350508127168005
VEN-04527,Medium,Payments,Critical,High,Non-outsourcing,6.122458509044899,6.122458509044899
VEN-04528,Medium,Technology,Medium,Low,Non-outsourcing,13.45327574746959,5.908889592524528
VEN-04529,Low,Telecommunications,Medium,Medium,Outsourcing,22.646583983818942,5.664239914718653
VEN-04530,Low,Facilities,Medium,High,Outsourcing,18.10744040670081,5.558010756484086
VEN-04531,Medium,Technology,Low,Medium,Outsourcing,23.60152171265743,5.794737474493651
VEN-04532,Low,Technology,Medium,Low,Non-outsourcing,8.214780232813474,2.9888025663489235
VEN-04533,Medium,Cloud,High,Medium,Material outsourcing,6.550014720895264,6.550014720895264
VEN-04534,Low,Payments,Low,Medium,Non-outsourcing,3.5791129618002326,2.662660750176639
VEN-04535,Low,Payments,Medium,Medium,Non-outsourcing,9.393430517055634,5.619317126766293
VEN-04536,Low,Facilities,High,High,Outsourcing,10.075566852572557,4.4194883327579175
VEN-04537,Medium,Professional Services,Medium,High,Outsourcing,11.241140654887753,3.440791022375473
VEN-04538,Medium,Cloud,Medium,Low,Material outsourcing,5.958178578016959,4.500904211479246
VEN-04539,Low,Telecommunications,High,Low,Outsourcing,12.28338022590732,5.65953663356334
VEN-04540,Low,Professional Services,Medium,Medium,Material outsourcing,10.824532368520698,7.450212340011974
VEN-04541,Low,Payments,Low,Medium,Non-outsourcing,12.388961886605784,5.0640899028314506
VEN-04542,Low,Cloud,High,High,Non-outsourcing,13.758559697398912,8.675023516554958
VEN-04543,High,Facilities,Critical,Low,Non-outsourcing,7.012643307351126,3.1146288896157825
VEN-04544,Low,Cloud,Low,Low,Non-outsourcing,11.49737039342398,4.034899414887895
VEN-04545,Low,Professional Services,Low,Medium,Outsourcing,17.84292523442977,6.738621695498543
VEN-04546,Low,Technology,High,High,Non-outsourcing,13.274381519835082,2.0256792110417146
VEN-04547,High,Cloud,Medium,Low,Non-outsourcing,10.98762803005028,10.98762803005028
VEN-04548,Low,Payments,Medium,High,Non-outsourcing,7.52604628933708,7.52604628933708
VEN-04549,Medium,Cloud,Medium,Medium,Outsourcing,9.538272366132787,2.142374757085489
VEN-04550,Low,Telecommunications,High,Low,Material outsourcing,4.841547702028931,4.841547702028931
VEN-04551,Low,Payments,Medium,Medium,Outsourcing,16.0840643961887,3.1409430440556387
VEN-04552,Medium,Telecommunications,Low,Low,Non-outsourcing,7.554912548834304,7.554912548834304
VEN-04553,Low,Technology,Low,Medium,Outsourcing,6.470993849166977,6.470993849166977
VEN-04554,Medium,Professional Services,Medium,Medium,Non-outsourcing,5.24448282287462,1.712343543550484
VEN-04555,Low,Professional Services,Critical,Medium,Material outsourcing,7.235744566462923,2.572798078649937
VEN-04556,Medium,Facilities,Medium,Low,Non-outsourcing,8.382612146416594,1.8896748000396968
VEN-04557,Medium,Facilities,Medium,High,Material outsourcing,19.6129502232355,3.99061706079736
VEN-04558,Medium,Facilities,Critical,High,Outsourcing,7.467655598825179,7.467655598825179
VEN-04559,Low,Professional Services,Medium,Medium,Outsourcing,21.8261664551926,11.595475089352188
VEN-04560,Medium,Telecommunications,Medium,Medium,Outsourcing,19.72229933834623,2.326729795357569
VEN-04561,High,Technology,Low,High,Non-outsourcing,19.34687404637036,2.0942281008100534
VEN-04562,Low,Telecommunications,High,Low,Non-outsourcing,14.503182135274782,6.197600255369157
VEN-04563,Low,Technology,High,High,Non-outsourcing,4.178609475850955,1.7584963047812847
VEN-04564,Medium,Technology,High,Medium,Non-outsourcing,18.26398929419347,8.536435538625634
VEN-04565,Low,Telecommunications,Medium,High,Outsourcing,4.481519313386789,4.481519313386789
VEN-04566,Medium,Technology,Medium,Medium,Outsourcing,6.104533524416047,5.120567962256586
VEN-04567,Medium,Telecommunications,Low,Medium,Material outsourcing,8.359715212559031,8.326992380055689
VEN-04568,Low,Technology,Critical,Medium,Material outsourcing,7.609401883942911,7.609401883942911
VEN-04569,Low,Technology,Low,Low,Non-outsourcing,16.505376769025734,2.547427079806734
VEN-04570,Low,Cloud,Medium,Low,Non-outsourcing,15.477580129754225,2.0472802640428664
VEN-04571,Low,Payments,High,High,Non-outsourcing,10.206271692999149,4.721212560360199
VEN-04572,Medium,Cloud,Low,Low,Non-outsourcing,14.3960058416574,8.448729884990712
VEN-04573,Low,Professional Services,Medium,Low,Outsourcing,11.698632162099251,2.4478608403809026
VEN-04574,Low,Telecommunications,Low,Low,Outsourcing,10.764574678150035,2.1434501646803734
VEN-04575,Medium,Cloud,Medium,Medium,Outsourcing,8.855659434337511,2.2327199096283623
VEN-04576,Low,Technology,Critical,Medium,Outsourcing,7.029299760956999,3.6431541250166
VEN-04577,Medium,Payments,Medium,Low,Outsourcing,2.1248813834620317,0.4504406496311943
VEN-04578,Low,Facilities,Critical,High,Outsourcing,16.293056410370397,2.7225802564101134
VEN-04579,Low,Cloud,Low,High,Material outsourcing,7.345871166729749,6.517637332577105
VEN-04580,Low,Payments,Medium,Low,Outsourcing,7.721600254869175,7.721600254869175
VEN-04581,Medium,Payments,Critical,High,Outsourcing,7.085590311242079,7.085590311242079
VEN-04582,Medium,Professional Services,High,Medium,Non-outsourcing,12.40658349928733,4.596470638720491
VEN-04583,Medium,Payments,Medium,Medium,Outsourcing,13.902686642629137,3.2692830912288477
VEN-04584,High,Payments,High,High,Non-outsourcing,7.928365350721381,7.928365350721381
VEN-04585,Medium,Technology,High,High,Non-outsourcing,10.976415431678667,4.9577757004046825
VEN-04586,Medium,Telecommunications,High,Medium,Outsourcing,8.203093416873237,5.051038527135274
VEN-04587,Low,Telecommunications,Medium,Medium,Non-outsourcing,16.31016827844854,10.260298121622023
VEN-04588,High,Technology,Low,Medium,Non-outsourcing,12.970774459207114,1.3997896831227632
VEN-04589,Low,Facilities,Low,Medium,Non-outsourcing,3.112630576617605,3.112630576617605
VEN-04590,Medium,Facilities,Medium,Medium,Outsourcing,13.6492476066386,1.893809649033731
VEN-04591,Low,Facilities,Medium,Low,Outsourcing,11.366456541798623,1.0935234470385051
VEN-04592,Low,Cloud,Low,High,Material outsourcing,6.737520584186308,2.5689457452056432
VEN-04593,Medium,Facilities,Medium,Medium,Outsourcing,6.244888663337669,6.244888663337669
VEN-04594,Low,Telecommunications,Medium,Low,Non-outsourcing,15.393226618014424,1.40763561559468
VEN-04595,Low,Technology,Medium,High,Outsourcing,15.888097773177686,3.635313409974409
VEN-04596,High,Technology,Medium,Medium,Outsourcing,11.692673645830236,7.953419476605813
VEN-04597,Low,Facilities,Medium,Medium,Non-outsourcing,8.008025283548141,2.686595651448022
VEN-04598,Low,Cloud,Low,Medium,Material outsourcing,6.846832146606073,6.846832146606073
VEN-04599,Low,Professional Services,High,High,Material outsourcing,6.999176189787933,4.832526424384668
VEN-04600,Low,Facilities,Medium,High,Non-outsourcing,8.974056466462544,1.2894797447987911
VEN-04601,Low,Payments,Low,Medium,Outsourcing,17.661880797919068,2.532777624552355
VEN-04602,High,Professional Services,Medium,Medium,Non-outsourcing,3.889993661890832,1.3715194298631068
VEN-04603,High,Telecommunications,Medium,High,Material outsourcing,10.816046462469266,2.775854832985783
VEN-04604,Medium,Facilities,Medium,High,Outsourcing,9.01959909640098,3.986728736497282
VEN-04605,Medium,Technology,Medium,Low,Non-outsourcing,13.08929915963678,8.056118273241191
VEN-04606,Low,Cloud,Medium,Medium,Outsourcing,6.039007324918717,6.039007324918717
VEN-04607,Medium,Cloud,High,High,Outsourcing,9.58072405488616,4.088880340463112
VEN-04608,Low,Professional Services,Low,Low,Non-outsourcing,15.727835174668302,7.264773849656611
VEN-04609,Low,Professional Services,Medium,Medium,Outsourcing,11.757157228695794,4.483944349103359
VEN-04610,High,Facilities,Low,Medium,Outsourcing,8.313232004707407,2.425835837014236
VEN-04611,Medium,Telecommunications,Medium,Medium,Outsourcing,6.650339379885569,3.0436539148553114
VEN-04612,Low,Professional Services,Medium,Medium,Outsourcing,19.742782002390644,11.446143671518309
VEN-04613,Medium,Technology,High,Low,Non-outsourcing,4.955616905827711,3.491734659676633
VEN-04614,Low,Technology,Low,High,Non-outsourcing,21.08824850151307,12.755036384524232
VEN-04615,Low,Telecommunications,Medium,Medium,Outsourcing,11.598750687027112,5.117908887812738
VEN-04616,Low,Telecommunications,Medium,High,Non-outsourcing,10.064843249866282,5.414843215878549
VEN-04617,Low,Telecommunications,Medium,Medium,Outsourcing,17.491499444050184,10.031611729268356
VEN-04618,Low,Technology,High,Low,Material outsourcing,17.886139936104392,5.677412548083332
VEN-04619,Low,Payments,Low,High,Outsourcing,11.172640603124991,0.3790165786750353
VEN-04620,Low,Professional Services,Medium,High,Outsourcing,13.312137960464876,2.813128979519788
VEN-04621,Low,Payments,Medium,Medium,Outsourcing,5.615918675702169,5.37561360632024
VEN-04622,High,Professional Services,High,Low,Material outsourcing,9.60675739406473,5.797724867669048
VEN-04623,Low,Facilities,Low,Medium,Material outsourcing,7.489087801621613,5.704356880140552
VEN-04624,Medium,Payments,Critical,High,Non-outsourcing,19.904614510874215,4.595704043874823
VEN-04625,Low,Technology,Critical,Medium,Outsourcing,18.965396931953094,5.256979248516698
VEN-04626,Low,Professional Services,High,High,Non-outsourcing,5.691762073966356,5.691762073966356
VEN-04627,Medium,Telecommunications,Medium,Medium,Non-outsourcing,5.489803664126148,3.738647660080341
VEN-04628,Low,Facilities,High,Medium,Non-outsourcing,9.849082264522051,4.605047295693659
VEN-04629,Low,Payments,Low,Medium,Outsourcing,21.46109269968145,8.667420448404316
VEN-04630,Low,Payments,High,Low,Outsourcing,8.557885306933091,8.557885306933091
VEN-04631,Low,Facilities,Medium,High,Material outsourcing,28.639714422601934,2.008294509687802
VEN-04632,Low,Payments,Low,Low,Non-outsourcing,5.042794865914452,0.9211006664715627
VEN-04633,Low,Cloud,Medium,High,Non-outsourcing,7.334000148436971,7.334000148436971
VEN-04634,Low,Cloud,High,Low,Non-outsourcing,5.59719387370418,5.59719387370418
VEN-04635,Low,Technology,High,Low,Non-outsourcing,11.26489735298155,4.900124332832532
VEN-04636,Low,Cloud,Medium,High,Non-outsourcing,8.44226231497056,8.196176276299829
VEN-04637,Low,Technology,Medium,Medium,Material outsourcing,20.49269241637064,4.219898300148796
VEN-04638,Medium,Professional Services,High,Low,Non-outsourcing,8.071650174763828,6.196064777487024
VEN-04639,Low,Telecommunications,High,Medium,Outsourcing,16.040561101018,3.5004199465769785
VEN-04640,Low,Payments,High,Low,Non-outsourcing,5.796459562251979,2.7651786490426824
VEN-04641,Low,Payments,Medium,High,Outsourcing,9.299279989207166,4.137210694828914
VEN-04642,Low,Technology,Medium,Low,Material outsourcing,3.501494732936102,1.4476665195013807
VEN-04643,Low,Telecommunications,High,Medium,Material outsourcing,21.639280653143334,2.5987983519898714
VEN-04644,Low,Technology,Low,Low,Non-outsourcing,9.82577311535968,4.779055832181542
VEN-04645,Low,Professional Services,Medium,Medium,Material outsourcing,15.9839760889467,6.323922980437793
VEN-04646,High,Professional Services,Low,High,Non-outsourcing,4.275375819130723,4.275375819130723
VEN-04647,High,Cloud,Medium,High,Outsourcing,4.793185254288311,4.592240768688503
VEN-04648,Low,Cloud,High,Medium,Non-outsourcing,5.878553772057344,2.708242683660451
VEN-04649,Low,Telecommunications,Low,Low,Outsourcing,7.6589060232280275,1.9059094466103288
VEN-04650,Low,Telecommunications,Medium,Low,Outsourcing,17.772208591748033,9.446726019685904
VEN-04651,Medium,Facilities,Low,High,Outsourcing,8.266597507574652,5.412640493059675
VEN-04652,Medium,Professional Services,High,Low,Outsourcing,13.714022335070162,4.44903099777112
VEN-04653,Low,Technology,High,Medium,Non-outsourcing,24.18865313856545,5.526206636559965
VEN-04654,Low,Cloud,Medium,Medium,Material outsourcing,9.07068010334685,8.254539911729584
VEN-04655,Low,Professional Services,High,High,Non-outsourcing,4.5660416917833535,4.5660416917833535
VEN-04656,Medium,Professional Services,Low,Medium,Non-outsourcing,5.9440618379037184,1.6723804198834007
VEN-04657,Medium,Technology,High,Medium,Non-outsourcing,14.362689574197947,4.19879157125507
VEN-04658,Low,Payments,High,High,Non-outsourcing,7.521497524502012,7.521497524502012
VEN-04659,Low,Facilities,Low,High,Non-outsourcing,4.2401444297089,1.786761803883966
VEN-04660,Low,Professional Services,Critical,Medium,Outsourcing,34.46681339915253,14.40326084219374
VEN-04661,Medium,Facilities,Low,High,Non-outsourcing,18.46547235882512,4.165364547334991
VEN-04662,High,Payments,Medium,Medium,Outsourcing,6.562936800902746,6.562936800902746
VEN-04663,Low,Technology,Low,Medium,Non-outsourcing,27.57214515825341,1.5749062613167024
VEN-04664,Low,Cloud,High,Low,Outsourcing,30.952619205562435,9.235451804016137
VEN-04665,Low,Professional Services,Low,Medium,Non-outsourcing,24.889866970071942,3.03638965663453
VEN-04666,Low,Professional Services,Low,Medium,Non-outsourcing,9.2239755642849,4.984730988915559
VEN-04667,Medium,Payments,Medium,Low,Outsourcing,10.372062521755716,7.271882774188183
VEN-04668,Low,Facilities,Critical,Low,Material outsourcing,14.029258996615305,8.766423148139378
VEN-04669,Medium,Facilities,Medium,Medium,Material outsourcing,7.020361421660706,6.54832594342582
VEN-04670,Low,Professional Services,Medium,Low,Non-outsourcing,17.735605172551615,4.815945223330527
VEN-04671,Low,Cloud,Medium,Medium,Material outsourcing,12.662078472202762,5.451434706180141
VEN-04672,Low,Cloud,High,Medium,Outsourcing,17.470496033067143,17.470496033067143
VEN-04673,Low,Payments,Medium,Medium,Material outsourcing,8.325185094126827,8.325185094126827
VEN-04674,Low,Facilities,Medium,Low,Non-outsourcing,12.163495280566355,2.3944294721221286
VEN-04675,Medium,Cloud,Critical,Medium,Non-outsourcing,5.24250770850289,5.24250770850289
VEN-04676,Low,Professional Services,Medium,Medium,Non-outsourcing,7.885703457391201,6.791321007082183
VEN-04677,Low,Technology,Medium,Medium,Outsourcing,8.764123645547285,0.5997342375951566
VEN-04678,Low,Technology,High,Medium,Non-outsourcing,14.325033111342853,10.403108520388813
VEN-04679,Low,Telecommunications,Medium,High,Non-outsourcing,16.87602280828259,2.5881574319400134
VEN-04680,Medium,Cloud,Medium,Low,Outsourcing,5.756797076653775,3.230175491033538
VEN-04681,High,Technology,Medium,Medium,Material outsourcing,19.74823957447517,2.036566393264098
VEN-04682,Low,Facilities,High,Medium,Outsourcing,13.433320722021898,9.28632490133818
VEN-04683,Medium,Professional Services,Critical,High,Outsourcing,14.953259714669652,7.503501164160421
VEN-04684,Medium,Payments,Medium,Low,Non-outsourcing,16.80691443719684,9.601618546057672
VEN-04685,High,Facilities,Medium,Medium,Material outsourcing,6.406054913407243,6.406054913407243
VEN-04686,Low,Cloud,Medium,Medium,Non-outsourcing,19.56808222408604,5.855931339622456
VEN-04687,Low,Payments,Low,Medium,Non-outsourcing,7.587852160433846,3.569062462540627
VEN-04688,Low,Technology,Low,High,Outsourcing,10.10249146397195,5.924735433538128
VEN-04689,Medium,Professional Services,Low,Low,Non-outsourcing,9.26111369195336,3.2112527552685166
VEN-04690,Medium,Payments,Low,Low,Outsourcing,27.615287871300996,7.1807433607583775
VEN-04691,Low,Telecommunications,High,Medium,Outsourcing,6.543396734441715,6.543396734441715
VEN-04692,Low,Facilities,Low,Medium,Non-outsourcing,24.937454935508097,2.7183675401222414
VEN-04693,Medium,Technology,Low,Low,Non-outsourcing,21.736178576851373,5.958072672835024
VEN-04694,Medium,Professional Services,Medium,Medium,Non-outsourcing,5.028286719586268,4.734976382546948
VEN-04695,Low,Telecommunications,Low,Low,Non-outsourcing,7.465868569135567,4.962324961879441
VEN-04696,Medium,Professional Services,Low,High,Material outsourcing,7.545414103997598,7.545414103997598
VEN-04697,Low,Facilities,Low,Medium,Outsourcing,15.104810814286672,6.8678831389714485
VEN-04698,Low,Payments,Low,Low,Non-outsourcing,19.600258843850558,4.216397304460904
VEN-04699,Low,Payments,Medium,Medium,Non-outsourcing,7.554490264302989,4.583820857631551
VEN-04700,Medium,Technology,High,High,Outsourcing,4.4019408089359455,4.4019408089359455
VEN-04701,High,Technology,High,High,Outsourcing,15.124135777593072,5.20161658895043
VEN-04702,Low,Technology,High,Low,Material outsourcing,11.419576406366875,5.422190206746143
VEN-04703,Low,Facilities,Medium,Medium,Non-outsourcing,4.951956479245119,4.951956479245119
VEN-04704,Low,Technology,Critical,Low,Outsourcing,14.078889108812747,2.006712375602765
VEN-04705,Low,Facilities,Medium,Low,Non-outsourcing,10.972312733598343,6.922856295572421
VEN-04706,Low,Cloud,Medium,High,Outsourcing,5.76401128146718,5.76401128146718
VEN-04707,Low,Telecommunications,Medium,High,Non-outsourcing,8.187356669933976,8.187356669933976
VEN-04708,Low,Facilities,Medium,Low,Outsourcing,24.11342036443778,4.801498573867375
VEN-04709,Low,Technology,Medium,High,Non-outsourcing,2.0694063199041977,2.0694063199041977
VEN-04710,Low,Professional Services,Low,Medium,Outsourcing,6.191724330119704,6.191724330119704
VEN-04711,Medium,Cloud,High,High,Non-outsourcing,4.678561011244335,4.678561011244335
VEN-04712,Low,Professional Services,Low,High,Outsourcing,9.385376798125336,0.9862570060098406
VEN-04713,Low,Telecommunications,High,Medium,Non-outsourcing,11.882073743780955,1.0988610390898317
VEN-04714,High,Telecommunications,High,High,Outsourcing,10.244154710889353,4.511964934675759
VEN-04715,Low,Payments,Medium,Low,Non-outsourcing,10.883715891069777,5.145226514555722
VEN-04716,Low,Technology,Low,Medium,Outsourcing,12.30025599244374,6.316352030601996
VEN-04717,Low,Technology,Medium,Medium,Outsourcing,8.14889620474405,1.8844103023693504
VEN-04718,Low,Payments,Medium,High,Non-outsourcing,31.88447143919852,7.560572090855812
VEN-04719,Low,Payments,Critical,Low,Non-outsourcing,11.353447144263908,1.907271763740249
VEN-04720,Low,Facilities,High,Medium,Non-outsourcing,5.221531646493582,5.221531646493582
VEN-04721,Low,Facilities,High,High,Non-outsourcing,10.40021712943552,2.422045994253591
VEN-04722,Low,Professional Services,Medium,Medium,Outsourcing,15.166445442584646,7.313954446231976
VEN-04723,Low,Telecommunications,High,Low,Non-outsourcing,16.295933185151426,9.163005996324024
VEN-04724,Low,Telecommunications,High,Low,Non-outsourcing,14.054433224545331,2.886234423659928
VEN-04725,Low,Telecommunications,Low,Medium,Non-outsourcing,11.733182136960744,6.6271118761134025
VEN-04726,Low,Cloud,Low,Medium,Non-outsourcing,6.3832967930568,5.7193962849529205
