vendor_id,country_risk,industry,criticality,inherent_risk,outsourcing_category,vendor_age_years,years_with_company,annual_spend_m,spend_growth_pct,spend_concentration_pct,contract_amendments_24m,contract_obligation_count,service_schedule_count,contract_age_months,contract_months_to_expiry,prior_review_on_time_rate,ownership_changes_24m,mandatory_training_completion_pct,review_days_overdue,risk_assessment_days_overdue,attestation_days_overdue,open_issues,overdue_issues,repeat_issues_24m,avg_remediation_days,risk_acceptances_24m,assurance_exceptions,high_severity_assurance_findings,control_maturity_score,independent_assurance_age_months,sla_breaches_12m,availability_pct,operational_incidents_12m,critical_incidents_12m,mean_incident_resolution_hours,executive_escalations_12m,complaints_12m,critical_vulnerabilities,avg_critical_patch_days,security_incidents_24m,penetration_test_high_findings,external_cyber_score,revenue_growth_pct,debt_to_ebitda,current_ratio,credit_score,days_payable_outstanding,invoice_disputes_12m,service_dependency_pct,alternate_provider_count,geographic_concentration_pct,subcontractor_count,relationship_manager_changes_24m,overdue_review_12m,control_deficiency_12m,concentration_event_12m,financial_distress_12m,contract_non_compliance_12m,any_risk_event_12m
VEN-04671,Low,Cloud,Medium,Medium,Material outsourcing,12.662078472202762,5.451434706180141,4.230091359718375,-12.309191931648307,15.673193559699698,1,20,4,92,17,0.9499804148517528,1,93.24667365264057,0,0,0,5,3,0,67.25623993074056,1,2,0,3.673310179240656,17.523102746567353,0,100.0,4,0,31.36521299981898,1,1,1,65.7922383790878,0,0,814.9110823442237,-19.389131142954653,2.34513076308748,1.3546672303643033,685.5890372004785,65.6520497270873,1,44.49060038071121,2,26.38113763231562,3,3,0,0,0,0,0,0
VEN-04672,Low,Cloud,High,Medium,Outsourcing,17.470496033067143,17.470496033067143,1.6064443924863214,-15.490216220605223,3.5371772959078256,4,23,2,84,35,0.9413518169396756,0,100.0,0,0,3,4,2,0,68.61984946581131,0,0,0,3.845823812508992,8.746507924000811,0,100.0,0,0,9.021454554963247,1,1,1,55.75015716645203,1,1,561.3136123954628,-8.732629938519455,1.7941675266833477,1.408631215549035,570.4115426360427,47.71342836202738,0,36.04233213703198,3,49.84366869915081,1,2,0,0,0,0,0,0
VEN-04673,Low,Payments,Medium,Medium,Material outsourcing,8.325185094126827,8.325185094126827,14.393350876001278,17.669036663306372,48.42745114612168,0,22,6,40,5,0.8524066680577459,0,100.0,39,104,0,4,1,0,79.59992467449872,0,1,0,4.592912250312489,10.325263324545483,3,99.61457275390312,4,2,5.258799007686694,0,1,0,28.11962396332993,0,0,687.2761405088218,7.818162889397502,2.1089875168588894,1.1325892403184683,715.1276156495752,72.80782475624171,1,19.4168950519747,3,24.96392180280992,5,1,0,0,1,0,0,1
VEN-04674,Low,Facilities,Medium,Low,Non-outsourcing,12.163495280566355,2.3944294721221286,4.8907501555906965,-11.59536283987389,54.52513303211204,2,29,4,106,58,0.6795429875076274,0,94.27673261108092,0,0,0,2,0,1,89.82622672978496,0,1,0,3.2499527715469623,14.039673934426157,4,97.96345720541731,2,0,6.395296841446203,1,0,1,29.999077744164204,0,0,687.9012955578316,17.65786343066091,1.509303055503,0.9520132342591776,783.2781048574041,47.531797706250416,0,67.74859288854431,2,57.77017113956086,5,1,1,0,1,0,0,1
VEN-04675,Medium,Cloud,Critical,Medium,Non-outsourcing,5.24250770850289,5.24250770850289,2.004650336643888,-13.456473711528869,14.699162248984443,4,23,5,85,-4,0.8212748203684772,2,93.17155263334703,0,0,0,1,0,1,85.4279908021799,0,0,0,4.275822478534668,15.793181063484289,2,99.75276821301986,3,1,11.53137731364187,0,3,1,29.63419702398635,1,1,773.404374187736,-4.716757737023379,1.0261064700144322,1.370344606373059,671.6196080655836,37.20661384371149,1,63.05523537919935,4,31.560482302422027,3,0,0,0,0,0,0,0
VEN-04676,Low,Professional Services,Medium,Medium,Non-outsourcing,7.885703457391201,6.791321007082183,0.9992746777063988,17.494197473812076,7.460158483319114,3,23,5,106,24,0.6785916034377567,0,95.04602701579778,0,0,0,1,1,0,62.15879684862771,0,3,0,4.149290565150658,29.677352744933785,0,100.0,2,0,45.10427971453255,2,0,0,26.60706076391896,0,0,780.6474996827653,9.928316004097017,3.8004295391542735,2.1441046834990694,672.9412605758866,87.52638556772519,1,43.00844192251156,0,26.76268695029464,4,2,0,0,0,0,0,0
VEN-04677,Low,Technology,Medium,Medium,Outsourcing,8.764123645547285,0.5997342375951566,2.4066183167199373,-32.00043228421085,18.65433435982991,3,27,5,30,46,0.9495867718849283,0,97.6633122168316,0,0,0,1,0,1,9.407637391231347,1,1,0,3.799097604853732,17.95936151349794,1,100.0,2,0,27.278739258276488,0,0,2,98.87473079574204,0,1,549.1521577721378,-17.526559472398638,3.1355093076396554,1.098164304017058,591.9262700916898,49.45851433608946,0,9.33759300649827,3,65.77643359426438,2,0,0,0,0,1,0,1
VEN-04678,Low,Technology,High,Medium,Non-outsourcing,14.325033111342853,10.403108520388813,4.816432551024544,-0.694307888145385,13.985815251939163,2,31,7,10,44,0.917645659279158,0,80.67492621266467,0,0,0,3,1,1,74.90557845455537,1,3,0,3.451779386069888,13.94543785816292,0,100.0,0,0,6.965254183044308,0,2,1,37.34606549928256,0,0,867.9383437487108,-6.787022966627422,5.043647901400455,1.431244012498068,593.4254891165086,42.87937860379979,1,20.17350604894858,0,58.21743011467903,2,0,0,0,0,1,0,1
VEN-04679,Low,Telecommunications,Medium,High,Non-outsourcing,16.87602280828259,2.5881574319400134,2.5844864400489973,-33.500044173122895,55.926307808280974,3,27,3,83,23,0.9191533391532262,0,100.0,0,0,0,2,1,0,62.0307099451575,2,1,0,2.6861668508027714,14.817470137234531,2,98.00849681931656,1,0,31.97920604080952,0,1,1,16.483238081392894,1,0,748.8377071484252,33.93424874478124,1.310846150180044,1.282908866649954,695.3693636460781,31.382041957032783,0,25.097044619589976,1,44.43336538601154,7,0,0,0,0,0,0,0
VEN-04680,Medium,Cloud,Medium,Low,Outsourcing,5.756797076653775,3.230175491033538,2.329398044978476,-28.58559032903134,17.67162603685486,2,20,3,3,25,0.8226993600838806,0,100.0,0,0,102,1,0,0,78.90340885491273,0,0,0,5.0,20.64709162343149,3,97.61745475293736,0,0,4.493804513173869,0,0,1,20.10231735798508,1,2,693.719489392575,8.345388226637024,2.560937730019937,0.523269598862633,517.547532329823,44.38213188603036,0,12.336339014351282,1,64.90568081165505,3,0,0,0,0,1,0,1
VEN-04681,High,Technology,Medium,Medium,Material outsourcing,19.74823957447517,2.036566393264098,0.8846910904280657,39.60905430881196,13.063710052549474,2,22,3,24,52,0.8387954380346161,2,91.42895053496602,0,89,0,4,1,1,59.78896509635938,1,2,1,3.9021616970562047,12.244304727848224,2,100.0,5,0,13.04014329838071,0,0,2,79.21643030504549,0,0,678.759397022393,-36.23435497770795,0.711247903102331,1.3667583728118622,560.149266923165,9.472551580744152,0,52.42804614327253,6,36.5828954009174,2,0,0,0,0,0,0,0
VEN-04682,Low,Facilities,High,Medium,Outsourcing,13.433320722021898,9.28632490133818,32.05527860530707,-3.2415052282160044,54.93944509515383,1,21,3,27,21,0.7661431571035258,0,88.19820817585735,0,0,0,3,0,0,150.2109237689201,0,1,0,4.396838015539471,10.534071626970894,0,99.00618516165356,1,0,16.709756084875366,0,0,2,37.52994269394389,1,0,859.7359045120571,10.648902045952497,3.129831950222418,0.968680486605845,710.2448011140381,52.768698766179874,0,42.44602458462774,0,33.204422946448254,4,0,0,0,0,0,0,0
VEN-04683,Medium,Professional Services,Critical,High,Outsourcing,14.953259714669652,7.503501164160421,2.178807360673822,-11.3654892556014,7.823561712851585,5,28,3,24,-6,0.8790344803885617,0,84.02371366979048,0,0,0,0,0,1,120.71942528013368,0,0,0,3.640275873981986,14.0063507891859,1,98.72916758549914,0,0,11.05016873699453,2,2,2,21.662711218065706,0,2,806.4417003557835,19.11368427545877,1.3425994762450824,2.434852720901832,676.5484261684031,66.09756500457449,0,40.12429198593913,2,28.3978455644308,1,0,0,0,0,0,1,1
VEN-04684,Medium,Payments,Medium,Low,Non-outsourcing,16.80691443719684,9.601618546057672,0.5993142588549194,30.975481316974893,45.680605328954535,1,34,9,110,20,0.7513369075887466,1,98.3852856926862,0,87,37,4,0,1,105.42395659647056,1,2,0,3.847910676203304,19.709249806355263,1,97.59090253460148,1,0,42.18396049305823,0,2,4,27.36285443501868,0,0,755.1223081436899,14.803478937938822,2.605906188224723,1.1059909699987365,672.8570631626659,37.16307614191762,1,28.64473142013944,1,25.689512585326973,4,1,0,1,0,0,0,1
VEN-04685,High,Facilities,Medium,Medium,Material outsourcing,6.406054913407243,6.406054913407243,0.8331417700023478,51.63181578827948,31.355510843541623,3,26,4,105,-6,0.6829627321138225,0,100.0,0,24,0,4,3,2,45.32200184726312,2,0,0,3.481891644459876,11.076891960285824,2,100.0,2,0,17.215444032633023,2,2,1,47.59541058492751,0,2,728.5920638015168,18.49603823387168,2.5263285018306942,0.8084926799667734,679.0660690574659,87.46696002779876,0,10.912959373430974,3,57.902163913192496,1,0,1,0,0,0,0,1
VEN-04686,Low,Cloud,Medium,Medium,Non-outsourcing,19.56808222408604,5.855931339622456,1.8616943875371128,14.794033622629916,35.009244364558185,1,40,5,65,52,0.8054206964247463,0,73.56204534808639,0,0,0,3,1,0,89.63504783829184,0,0,0,2.9251285210706137,15.867100092954503,2,99.50525122505027,2,0,10.10851903908928,0,2,1,28.284907590200103,0,0,527.8453919259605,-14.24774704244551,2.988380779017729,1.8810755102119288,734.2769686825628,51.24459972827691,0,43.45072947341382,3,83.90882287999962,1,0,0,1,0,0,0,1
VEN-04687,Low,Payments,Low,Medium,Non-outsourcing,7.587852160433846,3.569062462540627,23.08662479876716,35.55945045290839,21.37901698914617,3,31,3,82,7,0.6760289223896502,1,93.4821239706296,214,59,0,6,0,0,129.1821739532969,1,2,0,3.670558694886886,16.75743285209804,7,100.0,0,0,19.695947545567936,0,1,2,34.49838577559711,0,0,746.39915938327,27.19473489562647,1.7227914391771535,1.5522724219914523,572.1750417339504,51.65794911975119,0,22.991574073102896,1,47.73329126213795,6,0,1,0,0,0,0,1
VEN-04688,Low,Technology,Low,High,Outsourcing,10.10249146397195,5.924735433538128,2.2536637099197145,-6.893833325292935,18.36316864408512,2,28,4,78,2,0.929038885594941,0,80.09876493989178,81,0,0,2,0,0,67.58841217221163,0,0,0,3.638312874905656,18.4581422398804,1,98.73653035991744,1,1,4.561893870401762,0,0,1,21.69157267904153,1,0,697.2216971681603,6.081505421490169,1.0990621515783905,0.5956217690466199,818.1528262684262,37.10612680084577,0,50.65164825576848,0,27.17064971393732,3,0,0,0,0,0,0,0
VEN-04689,Medium,Professional Services,Low,Low,Non-outsourcing,9.26111369195336,3.2112527552685166,1.799876541871278,9.468294039146087,24.924622622620845,8,19,7,105,35,0.6718037786089536,0,90.2351067147274,0,62,0,5,3,0,82.51882747647711,0,1,0,2.643404626278194,7.56819535212025,2,100.0,0,0,14.526210519234036,1,1,1,35.47968515556708,0,0,679.2149536165801,-13.02636151901789,2.5418154670593864,1.1576145084457508,900.0,85.69650886732046,1,62.96904197321954,1,35.67222683165451,3,0,0,0,0,0,1,1
VEN-04690,Medium,Payments,Low,Low,Outsourcing,27.615287871301,7.1807433607583775,6.883735821795123,8.197831561944964,50.43854750541995,0,39,5,42,12,0.7038267458855473,0,90.46630721267212,0,0,0,2,0,0,169.29410382482254,2,2,1,4.632971230058029,8.899105299820341,0,99.00354522826107,1,0,29.59764636477874,0,1,0,27.109203783625304,0,2,680.6190739915169,-0.440187129532112,2.7278185257634657,1.0770584519546724,612.4433700174521,77.83962260529606,0,35.2045452324394,1,56.09692626703789,6,2,0,0,0,0,0,0
VEN-04691,Low,Telecommunications,High,Medium,Outsourcing,6.543396734441715,6.543396734441715,7.459238091152779,16.743872264843652,34.7899355240345,2,20,6,85,42,0.916830438996008,1,100.0,0,0,0,1,0,1,54.29046866327417,1,1,0,2.199633340450291,13.805955522378849,0,99.7818847039726,4,1,3.838642271734466,0,0,0,39.13573670073567,0,1,799.2359685814567,20.752221178491112,4.87737414615579,2.573888682144473,641.8521114847802,36.50143247800407,0,7.860091721154623,2,91.01844751358588,4,1,0,0,0,0,0,0
VEN-04692,Low,Facilities,Low,Medium,Non-outsourcing,24.937454935508097,2.7183675401222414,5.612501133562814,34.04513970120831,39.10243599250478,4,25,3,51,41,0.8282775851151261,2,95.38149943022064,0,89,0,4,1,0,30.94330321805952,1,3,0,3.811491551883531,9.689362488451724,3,99.98214027507376,2,0,9.58680870291763,1,4,0,29.82770609667024,2,2,833.2540824593815,7.199040534329374,3.3770837925144304,0.9140514091543892,535.4962039339426,31.38018653922705,1,15.033241829461112,2,50.58678339325341,2,0,1,0,0,1,1,1
VEN-04693,Medium,Technology,Low,Low,Non-outsourcing,21.736178576851373,5.958072672835024,3.3867255215294936,-31.67722411994071,7.730209195491845,5,36,6,62,27,0.8164475888625353,0,100.0,84,0,0,1,0,0,79.2752276571939,0,4,0,4.07324510818083,23.305182851097847,4,98.74043557583713,3,1,16.077974176901044,1,1,0,46.47837015659022,0,1,618.3241021357176,23.256338763888166,3.468495150500245,0.950511267958458,731.214179066469,53.455850254960566,0,46.53464725799952,3,42.052646744518775,5,0,1,0,0,0,1,1
VEN-04694,Medium,Professional Services,Medium,Medium,Non-outsourcing,5.028286719586268,4.734976382546948,0.8067270142483078,-16.033320599859486,22.6402309226261,1,18,2,37,12,0.7410920801553232,1,89.71970816125253,0,0,0,4,1,0,12.006140171395865,1,1,1,3.325081718606054,16.91443409205279,3,98.4225393042203,0,0,20.944646859821248,0,0,3,25.82297017100778,1,0,587.466799400206,-0.572852609965155,0.8162141577573435,1.112115217861281,823.1190131472256,65.9871264632073,1,55.0139900662013,0,38.579876946048365,2,1,0,1,0,0,0,1
VEN-04695,Low,Telecommunications,Low,Low,Non-outsourcing,7.465868569135567,4.962324961879441,1.1899146216649907,-5.102489147912285,21.754516630851807,4,24,5,91,11,0.7109178540256152,2,96.0289995100737,0,0,0,0,0,1,58.12659140207947,2,2,0,3.4548639638770684,2.9230176707199007,2,99.00170452943604,1,0,34.66715820511344,1,2,1,20.84801774518872,0,1,841.8660902244352,-4.849701854007577,1.0712550370274836,1.508708321755815,714.1009947094964,49.37811556501713,1,53.48602437924438,1,72.20630541776983,3,3,0,0,0,0,0,0
VEN-04696,Medium,Professional Services,Low,High,Material outsourcing,7.545414103997598,7.545414103997598,0.4723568005066751,-18.19427998911329,20.338257791201936,2,34,2,113,-8,0.7107881464291421,0,95.4455728971975,0,0,0,3,0,1,42.204206027575445,2,0,0,3.7613136295454384,4.1283436865111565,2,99.28817179854444,1,0,25.103515178046408,2,1,0,46.83639737695131,0,1,709.2491854652698,-11.20252509524546,2.626526419897705,0.7765046925574526,791.3796913502134,107.9822103718132,0,57.15121213398309,0,35.174338834455874,4,0,0,0,0,0,0,0
VEN-04697,Low,Facilities,Low,Medium,Outsourcing,15.104810814286672,6.8678831389714485,2.1247218074049177,14.204699469719236,34.427808323564925,6,26,4,118,52,0.7048800579074376,0,100.0,0,0,86,4,1,0,132.19408035968695,0,0,0,5.0,7.499261669859627,1,99.57800822582692,0,0,14.877743705330005,2,0,2,13.962509744615874,1,1,809.5323612970378,-16.62649354295093,2.2965578569670586,1.2683235773699877,674.6154501590378,13.47840061337093,2,44.76618614051458,4,55.25298216147904,5,1,0,0,0,0,1,1
VEN-04698,Low,Payments,Low,Low,Non-outsourcing,19.60025884385056,4.216397304460904,1.7038220791372083,13.868582507470943,48.61033595784764,1,26,2,50,6,0.9076654058305356,0,92.93472878190074,55,110,0,2,0,0,50.41548258569706,0,2,0,3.4058426714021808,7.583515488526643,2,99.22195299349988,1,0,20.449240706841778,1,2,1,114.36381148842248,0,0,878.6586858108739,12.117718507622426,1.7620465633564222,1.0942269941857623,790.2329972710936,104.27787520115142,0,78.49208686161865,4,50.27489654178681,3,1,0,0,0,0,0,0
VEN-04699,Low,Payments,Medium,Medium,Non-outsourcing,7.554490264302989,4.583820857631551,1.5199971319295225,9.582411660697655,18.65707488045527,1,21,2,11,24,0.8158892086428953,0,95.82991415246852,0,0,0,4,2,1,68.37943063823305,1,1,0,3.0371566985051457,14.1093875580412,1,98.42405086046098,0,0,34.36140036782477,0,0,2,6.765303549817605,0,0,792.6299875451792,8.752088415978296,2.0165246864083413,0.8641243811867907,698.0453262725689,52.22893460534678,0,47.31469319378367,4,56.35227863798767,3,1,0,0,0,0,0,0
VEN-04700,Medium,Technology,High,High,Outsourcing,4.4019408089359455,4.4019408089359455,3.6957713602228206,-2.872696981564303,27.052179434355107,5,24,7,101,-6,0.5618250276056455,0,100.0,56,142,0,3,0,1,67.62555623425038,0,2,0,3.455895581266147,4.317338349789248,1,98.86646542121704,0,0,23.597055707675988,2,0,1,79.11105439107443,0,0,815.4528687592349,15.258685719892751,1.7307066536494968,1.042947499376928,604.939772053289,49.10233534556701,3,60.37028844231358,0,49.723393841255245,3,0,1,0,0,0,0,1
VEN-04701,High,Technology,High,High,Outsourcing,15.124135777593072,5.20161658895043,1.319286266921185,44.38969767713252,27.64336780475265,1,15,5,4,27,0.7896984831449012,0,88.40757214266662,0,0,0,6,0,2,20.743571391618307,0,2,1,2.9973835527390857,15.14302156914409,5,99.62001215995936,1,0,71.20962560873623,0,0,1,33.01711026083949,0,0,889.0944512977745,-0.3548469891370915,2.236148432452536,2.208909194423994,720.8495728581772,47.84759559788204,0,52.95502754955528,1,44.78605132307198,2,0,0,0,0,0,0,0
VEN-04702,Low,Technology,High,Low,Material outsourcing,11.419576406366875,5.422190206746143,1.8691585326252644,13.848706586933314,60.18163383582183,1,24,4,19,12,0.8539911679031804,0,81.73734406278206,0,0,0,2,0,0,115.35513652439562,1,0,0,1.6061026411991253,10.695270213442925,3,99.1138179623766,0,0,11.30133866377133,0,2,3,48.781478973211776,1,0,723.0973191177443,-7.862904584176741,0.9397864676486304,0.9695369528757646,738.1898390510945,26.71758432408152,1,12.415700338666966,3,14.664078797863109,2,1,0,0,0,0,0,0
VEN-04703,Low,Facilities,Medium,Medium,Non-outsourcing,4.951956479245119,4.951956479245119,1.5920691210273976,3.9442806759258646,61.07690392543146,1,32,3,108,26,0.866129708175322,0,90.72227353268087,144,0,96,3,2,3,33.01886389995715,0,0,0,2.7021761148919445,18.031708397295382,1,99.42232608902803,3,0,9.533664715472993,1,0,1,62.39859711720544,1,1,719.7282384360357,1.1182226981718175,3.136917964475007,1.165671106985996,676.1766466655818,41.937617296373375,0,48.88342096204945,1,18.82736876295281,1,3,0,0,1,0,1,1
VEN-04704,Low,Technology,Critical,Low,Outsourcing,14.078889108812747,2.006712375602765,2.624696329729053,9.796670618974373,29.380570896823887,2,29,5,39,14,0.924147144457364,1,99.07939497227372,0,130,0,2,0,3,36.36747709423938,0,3,2,3.7058380225279177,19.33696204688531,3,99.0685066363296,1,0,8.886917700438206,0,0,3,23.27116062500289,0,0,659.3834796923035,-10.026474933728757,1.2671165069961257,1.104609482396466,860.5218334993185,25.98165427829848,1,61.68189500504079,2,12.955159628627513,3,0,0,1,0,0,0,1
VEN-04705,Low,Facilities,Medium,Low,Non-outsourcing,10.972312733598343,6.922856295572421,4.059667380642625,28.09695697797528,49.38343791265222,2,25,3,66,45,0.9182926251938436,0,91.27335398474958,0,0,0,1,1,0,25.81587159058388,0,1,0,4.730738662774628,26.465458905723004,0,99.68120574774888,2,0,10.688915321990017,1,1,0,26.82994623015005,0,0,920.5438143790836,-0.7494134398240524,1.9216560577504929,0.8334057355473755,758.3219107738431,33.71992650876878,0,43.72519864739154,3,72.74520675921033,3,3,0,0,0,0,0,0
VEN-04706,Low,Cloud,Medium,High,Outsourcing,5.76401128146718,5.76401128146718,0.6194108716660329,13.776271118391938,68.16025987508259,4,34,2,22,57,0.8044626859427549,1,95.18494367336568,0,0,75,2,1,1,94.60048279239344,1,4,0,3.491697260275409,21.102075105064497,6,99.43680810508076,0,0,20.167219771639008,0,2,3,67.66998090070592,0,2,783.7293298193997,2.764969472275632,2.21676829568945,1.3568123579389766,705.9235968314051,48.60332023845307,0,22.53213479645496,0,40.16405125182431,5,3,0,0,0,0,0,0
VEN-04707,Low,Telecommunications,Medium,High,Non-outsourcing,8.187356669933976,8.187356669933976,4.475137237736109,-15.333278934327945,46.329088256349856,1,24,4,33,36,0.8002278220672355,2,89.6161748379802,0,0,65,0,0,0,73.55387070675681,1,0,0,3.2812983791544146,13.922210859028764,3,98.8389417306871,0,0,27.41138112788425,2,1,1,14.979731854108556,0,0,853.2874224190494,-5.087954450105201,1.895395431934327,1.628473918279813,721.8476893266907,79.73167250197889,1,25.53230819194583,1,13.827076068546743,2,0,0,0,0,0,0,0
VEN-04708,Low,Facilities,Medium,Low,Outsourcing,24.11342036443778,4.801498573867375,3.63524961032913,55.59670493595399,39.487041546854265,2,31,4,36,47,0.7221355598775544,0,92.73345579327275,0,0,0,3,1,0,107.09370240975774,0,0,0,3.200515863647538,26.558483271976872,2,98.8258192037778,0,0,6.8395947039264,1,6,1,62.36453023647045,1,1,633.0398248744497,18.95751066193131,1.1068486455091515,1.2811158279981654,720.9971137315381,20.624230246593367,0,63.70591564949777,0,49.2952893711691,7,0,0,0,0,0,0,0
VEN-04709,Low,Technology,Medium,High,Non-outsourcing,2.0694063199041977,2.0694063199041977,4.30806516362139,20.47315430592364,27.15078452593579,4,23,8,27,23,0.8397583534321285,1,84.08000398298765,0,61,0,0,0,0,49.4272128972593,1,2,0,4.635311254658377,11.793048561887971,0,99.51996154648192,0,0,35.72387206374318,1,2,3,71.34164644337937,0,1,871.3006076067034,46.63562128481783,0.5922313834326782,1.0012028060509164,772.0292112437962,38.38169334050735,0,19.613473592272182,2,42.14991608738,6,1,0,0,0,0,0,0
VEN-04710,Low,Professional Services,Low,Medium,Outsourcing,6.191724330119704,6.191724330119704,3.1473299732796662,-23.10436392923107,23.73284135688585,4,30,13,81,0,0.7250331731384417,0,99.5846639289716,0,162,0,2,1,1,63.76873572876262,0,3,1,4.581462771002416,4.943363790297219,3,98.57784085241695,3,1,17.559631650206928,1,2,2,30.52118453119488,0,0,837.5533900357567,16.024822010036836,5.005075246161994,1.8635915054838967,822.6177616063533,34.84552743792679,0,31.54232261153264,2,66.23211882305309,4,2,0,0,0,0,0,0
VEN-04711,Medium,Cloud,High,High,Non-outsourcing,4.678561011244335,4.678561011244335,4.045966095345818,-41.02866601512046,16.680207238148267,3,31,5,81,16,0.9294245357779952,1,99.37885240810284,0,0,0,2,0,0,48.39751779931004,0,1,1,2.3502209339907414,1.7351769813152045,1,99.3010671546161,2,0,23.385329339171577,0,0,2,59.83283818451528,2,2,793.9407415730559,-5.710128810626209,1.933245364627173,0.6999226510550923,710.9103961310636,5.0,1,13.861839556179469,0,39.35710110229971,6,2,0,0,0,1,0,1
VEN-04712,Low,Professional Services,Low,High,Outsourcing,9.385376798125336,0.9862570060098406,1.7207621579860068,26.597928052200995,20.351283509408624,0,28,5,17,0,0.7913713926090398,0,100.0,0,1,0,5,1,0,55.68199291863556,0,0,0,2.84607260041792,12.060140764874216,0,99.6682593332782,1,0,12.975290312853954,0,0,3,20.70570181348097,0,0,878.6478004954096,36.49648305825256,1.2250432437176804,1.2104296916504311,659.8376863639679,73.57758687399341,1,66.67677367830981,0,38.21318676743498,2,0,0,0,0,0,0,0
VEN-04713,Low,Telecommunications,High,Medium,Non-outsourcing,11.882073743780955,1.0988610390898317,4.426923763034695,42.89936828776797,13.169030978969914,1,29,7,118,-5,0.8301462933925117,0,85.39871988829651,0,0,0,2,1,1,46.38121511790018,1,2,0,2.796901063716817,30.073055901967507,5,100.0,0,0,33.52897923852098,1,1,0,105.67010833250475,1,2,935.0055919438488,7.950508434341131,1.069154316125799,0.7837630500115388,705.9436291910112,22.32081977330852,0,58.73132731236613,0,48.88481451803003,1,1,0,1,0,0,0,1
VEN-04714,High,Telecommunications,High,High,Outsourcing,10.244154710889353,4.511964934675759,9.573737260306132,20.203896367671145,35.94060064426215,3,19,7,65,60,0.8687546792328483,1,100.0,35,0,0,1,0,0,123.0030943714159,0,0,0,3.517313754293601,16.53427165569813,4,99.518485901021,2,0,27.42359125243379,1,0,2,28.020003719000428,0,0,765.1447279136987,25.240009866790466,2.209263715778321,0.9711433187442918,781.3371846394463,73.52133400216793,1,31.301129819570555,2,66.97714239052452,2,0,0,1,0,0,0,1
VEN-04715,Low,Payments,Medium,Low,Non-outsourcing,10.883715891069777,5.145226514555722,1.5763011834954883,24.54245176579208,18.39968823599516,3,28,2,87,25,0.9385625430321588,0,90.5474074944128,0,12,0,2,0,1,227.48292784971497,0,1,0,2.750109845257734,22.88007998885748,6,98.54625819094775,3,0,26.861471711731,0,2,5,46.39134398553955,0,0,805.2529886778281,13.866692288980074,4.351185280716275,0.8654320238663004,714.8893700544409,56.13012595183864,0,15.686842269957252,2,18.045770887377547,1,0,0,1,0,0,0,1
VEN-04716,Low,Technology,Low,Medium,Outsourcing,12.30025599244374,6.316352030601996,1.640491437022253,25.22244175184305,39.90421613964331,1,27,4,1,38,0.791281520098361,0,77.73365929337862,0,0,45,4,2,0,92.76252353558448,0,1,0,3.2865577492495857,17.74127983191641,3,98.73263133843956,1,1,37.37222640258119,1,1,1,54.46836852435681,0,0,875.8822185975367,6.779621997879799,3.217300038427125,1.4066380242723246,872.5058326556547,33.83792175308248,0,51.59682363241853,3,26.08939775079059,3,0,0,0,0,0,0,0
VEN-04717,Low,Technology,Medium,Medium,Outsourcing,8.14889620474405,1.8844103023693504,5.4387845598138895,8.128427195991462,20.96702803233719,3,26,7,47,21,0.7919830110769949,2,100.0,208,0,0,2,1,0,73.31430395460087,1,1,0,2.8716429410825417,23.970344107818004,4,100.0,1,0,11.866990975279464,0,0,1,8.209360908971357,1,0,751.5230632481241,-0.1329272830978052,0.6533427569394988,0.9168907987215956,602.2634932100739,47.61378205754505,0,22.351495229862834,0,14.921408267804932,1,0,1,0,0,0,0,1
VEN-04718,Low,Payments,Medium,High,Non-outsourcing,31.88447143919852,7.560572090855812,1.4778545004092238,-37.3999313996995,8.63280507752445,1,27,2,118,35,0.9809969826682838,0,100.0,0,0,0,3,1,0,148.27131250218187,1,3,0,2.812107358785699,22.107926477370555,1,98.45095734733148,0,0,22.63868581201909,0,1,1,21.90489700417128,0,3,793.8222815046181,44.88718947793939,2.3684908109835336,1.2035618275894715,517.2581663240196,54.439748075068415,0,15.879501596475942,1,44.340602176816255,7,1,0,0,0,0,0,0
VEN-04719,Low,Payments,Critical,Low,Non-outsourcing,11.353447144263908,1.907271763740249,1.2322453901935913,-10.869756046918232,85.28137991334034,4,27,3,104,12,0.9814629831248992,0,90.20295447541152,0,0,102,1,0,0,290.6122833381559,2,2,0,4.956645750595124,7.151645792667607,3,99.69917318192776,2,0,25.07944129386244,0,4,0,30.42661282653572,0,1,700.6001469566663,-1.2567417392939166,4.538002638216733,0.9309217179024156,802.8169121695582,64.52654230889864,2,12.425393133713929,4,59.17005334251705,2,0,0,0,0,0,0,0
VEN-04720,Low,Facilities,High,Medium,Non-outsourcing,5.221531646493582,5.221531646493582,4.324900543218228,29.453356985086216,14.019631433100752,1,27,3,5,32,0.7237824784863791,0,85.39981442074011,0,0,0,1,0,0,78.85025567529472,2,0,0,1.631412179544686,8.196102446552963,4,98.2480507211662,1,0,32.89054267814065,0,3,0,15.975103215819372,0,1,823.025785768006,-1.2587849729206253,1.3459134391624252,0.9811004952121772,538.537241342479,76.77460620894342,1,44.308698587397046,1,73.21777250003184,3,1,0,0,0,0,0,0
